,Model,Compressor,error_bound,epochs,miou,class,iou,run
1222,unet,sz3,1E-2,10,0.0010121270771139002,sidewalk,0.0,1
1223,unet,sz3,1E-2,10,0.0010121270771139002,building,0.0017421620513404905,1
1224,unet,sz3,1E-2,10,0.0010121270771139002,wall,0.002357384034395502,1
1225,unet,sz3,1E-2,10,0.0010121270771139002,fence,0.003261078074045655,1
1226,unet,sz3,1E-2,10,0.0010121270771139002,pole,0.00028191918712311854,1
1227,unet,sz3,1E-2,10,0.0010121270771139002,traffic light,1.720066711067322e-07,1
1228,unet,sz3,1E-2,10,0.0010121270771139002,traffic sign,0.00019308861227332818,1
1229,unet,sz3,1E-2,10,0.0010121270771139002,vegetation,0.0048106710342888945,1
1230,unet,sz3,1E-2,10,0.0010121270771139002,terrain,0.0,1
1231,unet,sz3,1E-2,10,0.0010121270771139002,sky,0.002610005247269035,1
1232,unet,sz3,1E-2,10,0.0010121270771139002,person,0.0092414672866545,1
1233,unet,sz3,1E-2,10,0.0010121270771139002,rider,0.00021031968592260234,1
1234,unet,sz3,1E-2,10,0.0010121270771139002,car,0.0,1
1235,unet,sz3,1E-2,10,0.0010121270771139002,truck,0.0,1
1236,unet,sz3,1E-2,10,0.0010121270771139002,bus,0.0,1
1237,unet,sz3,1E-2,10,0.0010121270771139002,train,0.0002463671838911057,1
1238,unet,sz3,1E-2,10,0.0010121270771139002,motorcycle,0.0,1
1239,unet,sz3,1E-2,10,0.0010121270771139002,bicycle,0.0,1
1240,unet,sz3,1E-2,10,0.0009743380795674985,unlabeled,0.00013358365024807205,2
1241,unet,sz3,1E-2,10,0.0009743380795674985,road,0.008991896878212837,2
1242,unet,sz3,1E-2,10,0.0009743380795674985,sidewalk,0.0,2
1243,unet,sz3,1E-2,10,0.0009743380795674985,building,0.0018625519572150473,2
1244,unet,sz3,1E-2,10,0.0009743380795674985,wall,0.0017214095488054344,2
1245,unet,sz3,1E-2,10,0.0009743380795674985,fence,0.00355811338619955,2
1246,unet,sz3,1E-2,10,0.0009743380795674985,pole,0.00034265897456347904,2
1247,unet,sz3,1E-2,10,0.0009743380795674985,traffic light,0.0,2
1248,unet,sz3,1E-2,10,0.0009743380795674985,traffic sign,0.0001160540669845127,2
1249,unet,sz3,1E-2,10,0.0009743380795674985,vegetation,0.0047965062316373324,2
1250,unet,sz3,1E-2,10,0.0009743380795674985,terrain,0.0,2
1251,unet,sz3,1E-2,10,0.0009743380795674985,sky,0.0025153500924731784,2
1252,unet,sz3,1E-2,10,0.0009743380795674985,person,0.008811110444057553,2
1253,unet,sz3,1E-2,10,0.0009743380795674985,rider,0.00015480595074074649,2
1254,unet,sz3,1E-2,10,0.0009743380795674985,car,0.0,2
1255,unet,sz3,1E-2,10,0.0009743380795674985,truck,0.0,2
1256,unet,sz3,1E-2,10,0.0009743380795674985,bus,0.0,2
1257,unet,sz3,1E-2,10,0.0009743380795674985,train,0.00012345352415720924,2
1258,unet,sz3,1E-2,10,0.0009743380795674985,motorcycle,0.0,2
1259,unet,sz3,1E-2,10,0.0009743380795674985,bicycle,0.0,2
1260,unet,sz3,1E-2,10,0.0009550179371928702,unlabeled,0.000279756279383271,3
1261,unet,sz3,1E-2,10,0.0009550179371928702,road,0.008174855729544371,3
1262,unet,sz3,1E-2,10,0.0009550179371928702,sidewalk,0.0,3
1263,unet,sz3,1E-2,10,0.0009550179371928702,building,0.001654410389243133,3
1264,unet,sz3,1E-2,10,0.0009550179371928702,wall,0.0023658294971155526,3
1265,unet,sz3,1E-2,10,0.0009550179371928702,fence,0.00315040800365949,3
1266,unet,sz3,1E-2,10,0.0009550179371928702,pole,0.00034711497448116605,3
1267,unet,sz3,1E-2,10,0.0009550179371928702,traffic light,2.2339333792950804e-06,3
1268,unet,sz3,1E-2,10,0.0009550179371928702,traffic sign,0.00011739608371408006,3
1269,unet,sz3,1E-2,10,0.0009550179371928702,vegetation,0.004343923373912668,3
1270,unet,sz3,1E-2,10,0.0009550179371928702,terrain,0.0,3
1271,unet,sz3,1E-2,10,0.0009550179371928702,sky,0.002735951501226086,3
1272,unet,sz3,1E-2,10,0.0009550179371928702,person,0.008192391105744405,3
1273,unet,sz3,1E-2,10,0.0009550179371928702,rider,0.0007657263959037505,3
1274,unet,sz3,1E-2,10,0.0009550179371928702,car,0.0,3
1275,unet,sz3,1E-2,10,0.0009550179371928702,truck,0.00010724550641328128,3
1276,unet,sz3,1E-2,10,0.0009550179371928702,bus,0.0,3
1277,unet,sz3,1E-2,10,0.0009550179371928702,train,0.0002333670908370393,3
1278,unet,sz3,1E-2,10,0.0009550179371928702,motorcycle,0.0,3
1279,unet,sz3,1E-2,10,0.0009550179371928702,bicycle,0.0,3
1280,unet,sz3,1E-2,10,0.0009968333549027944,unlabeled,0.00010933360893380693,4
1281,unet,sz3,1E-2,10,0.0009968333549027944,road,0.00890089985586317,4
1282,unet,sz3,1E-2,10,0.0009968333549027944,sidewalk,0.0,4
1283,unet,sz3,1E-2,10,0.0009968333549027944,building,0.0019229921665325134,4
1284,unet,sz3,1E-2,10,0.0009968333549027944,wall,0.001996225460629998,4
1285,unet,sz3,1E-2,10,0.0009968333549027944,fence,0.003517069916924383,4
1286,unet,sz3,1E-2,10,0.0009968333549027944,pole,0.000443431449932155,4
1287,unet,sz3,1E-2,10,0.0009968333549027944,traffic light,0.0,4
1288,unet,sz3,1E-2,10,0.0009968333549027944,traffic sign,9.28247646951718e-05,4
1289,unet,sz3,1E-2,10,0.0009968333549027944,vegetation,0.004710566791725962,4
1290,unet,sz3,1E-2,10,0.0009968333549027944,terrain,0.0,4
1291,unet,sz3,1E-2,10,0.0009968333549027944,sky,0.002638504327335745,4
1292,unet,sz3,1E-2,10,0.0009968333549027944,person,0.009207313180323683,4
1293,unet,sz3,1E-2,10,0.0009968333549027944,rider,0.0001576155913342948,4
1294,unet,sz3,1E-2,10,0.0009968333549027944,car,5.895696289101363e-06,4
1295,unet,sz3,1E-2,10,0.0009968333549027944,truck,0.0,4
1296,unet,sz3,1E-2,10,0.0009968333549027944,bus,0.0,4
1297,unet,sz3,1E-2,10,0.0009968333549027944,train,0.00018966125617501765,4
1298,unet,sz3,1E-2,10,0.0009968333549027944,motorcycle,0.0,4
1299,unet,sz3,1E-2,10,0.0009968333549027944,bicycle,0.0,4
1300,unet,sz3,1E-2,10,0.0009446360501812496,unlabeled,0.00017051044071966477,5
